"","PeriodYear","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","helpers","GenContSire","FSL","FDL","FFL","RainWindow","RainVar","DamRainVar","Sex","LayYear","survival","PeriodStart","PeriodEnd","age","dam","sire","dam_age","sire_age","Dam_RainWindow","yearlytq_corr","yearlytq","helpers_cat","offspring","MeanAgeParent","DeltaAgeParent","lifespan","GroupSize","HelpersF","GenContF2","GenContD2","GenContS2","Focal_RainVarBlood","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"136",2006,"1305",-0.007619151656277,-0.0240739648231035,0.0413510892983211,0.0489702409545981,0,0.0654250541214246,0.0171567369108758,-0.657192998159256,1.33818552671168,357.1,11692.558,6837.80397435898,"0",1998,0,2006.1,2006.9,0.667716842434143,"1177","854",-0.887122167902686,3.38082191780836,115.133333333333,48326.8682,48326.8682,"0",1,7,2,0.0670985485062947,0.317984703699325,-0.52640987083009,0.0413510892983211,0.0489702409545981,0.0654250541214246,-0.406810109069396,-1.02181659662339,-3.01654249282672,-2.72685000333777,-0.293335506950445,-1.00503656329004,0.134620629848009,2.65132780448564
"137",2006,"1384",-0.0373555381947066,0.00126145795222511,0.0499267458877657,0.0872822840824722,1,0.0486652879355406,-0.534220220427167,-0.559240669034221,-0.610676338069101,107.333333333333,18876.280979448,34968.4026923077,"0",1998,0,2006.1,2006.9,0.3660550196142,"1246","609",-0.801575461597899,5.06301369863036,141.377777777778,14547.10356,14547.10356,"1",1,6,2,0.030552102975768,0.317984703699325,-0.52640987083009,0.0499267458877657,0.0872822840824722,0.0486652879355406,0.275312082455625,-0.441214468159817,-2.43860776820221,-3.02278927643485,-1.06387669906369,0.01761539581657,-0.108453732855651,2.05347730606013
"138",2006,"1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0,0.0492297784936869,2.39425622649005,-0.113293406755487,0.876508868868852,150.666666666667,20641.8694783933,24429.6402062589,"0",1999,0,2006.1,2006.9,0.064393196794257,"1186","1184",-0.491258670589151,2.45904633580358,115.133333333333,4177.440463,4177.440463,"0",2,5,2,-0.399752820206242,0.317984703699325,-0.52640987083009,0.100026902722689,0.0531998862978691,0.0492297784936869,0.442961517111926,1.69958071189647,-2.93369901989492,-3.01125658463944,1.2903688861775,1.46029222616279,1.30866174399083,1.28502711294429
"139",2006,"1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0,0.0492297784936869,2.39425622649005,-0.113293406755487,0.876508868868852,150.666666666667,20641.8694783933,24429.6402062589,"0",1999,0,2006.1,2006.9,0.064393196794257,"1186","1184",-0.491258670589151,2.45904633580358,115.133333333333,4177.440463,4177.440463,"0",2,5,2,-0.399752820206242,-0.906845266105482,-0.52640987083009,0.100026902722689,0.0531998862978691,0.0492297784936869,0.442961517111926,1.69958071189647,-2.93369901989492,-3.01125658463944,1.2903688861775,1.46029222616279,1.30866174399083,1.28502711294429
"140",2006,"1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0,0.0492297784936869,2.39425622649005,-0.113293406755487,0.876508868868852,150.666666666667,20641.8694783933,24429.6402062589,"0",1999,0,2006.1,2006.9,0.064393196794257,"1186","1184",-0.491258670589151,2.45904633580358,115.133333333333,4177.440463,4177.440463,"0",2,5,2,-0.399752820206242,-0.906845266105482,-0.52640987083009,0.100026902722689,0.0531998862978691,0.0492297784936869,0.442961517111926,1.69958071189647,-2.93369901989492,-3.01125658463944,1.2903688861775,1.46029222616279,1.30866174399083,1.28502711294429
"141",2006,"1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0,0.0492297784936869,2.39425622649005,-0.113293406755487,0.876508868868852,150.666666666667,20641.8694783933,24429.6402062589,"0",1999,0,2006.1,2006.9,0.064393196794257,"1186","1184",-0.491258670589151,2.45904633580358,115.133333333333,4177.440463,4177.440463,"0",2,5,2,-0.399752820206242,0.317984703699325,1.89600723387475,0.100026902722689,0.0531998862978691,0.0492297784936869,0.442961517111926,1.69958071189647,-2.93369901989492,-3.01125658463944,1.2903688861775,1.46029222616279,1.30866174399083,1.28502711294429
"142",2006,"1503",0.0468270164248198,0.050797124229002,0.100026902722689,0.0531998862978691,0,0.0492297784936869,2.39425622649005,-0.113293406755487,0.876508868868852,150.666666666667,20641.8694783933,24429.6402062589,"0",1999,0,2006.1,2006.9,0.064393196794257,"1186","1184",-0.491258670589151,2.45904633580358,115.133333333333,4177.440463,4177.440463,"0",2,5,2,-0.399752820206242,0.317984703699325,-0.52640987083009,0.100026902722689,0.0531998862978691,0.0492297784936869,0.442961517111926,1.69958071189647,-2.93369901989492,-3.01125658463944,1.2903688861775,1.46029222616279,1.30866174399083,1.28502711294429
"143",2006,"1510",-0.0124730788531426,0.00639197449481063,0.051961562228055,0.0644346410811976,0,0.0455695877332443,0.895517087693324,0.0948801472193388,1.06089218610301,90.4,19265.1351801501,34968.4026923077,"0",1999,0,2006.1,2006.9,0.064393196794257,"1247","1020",-0.507072205884972,3.62739726027394,141.377777777778,5186.217755,5186.217755,"0",1,5.5,1.5,-0.275966472441554,-0.906845266105482,-0.52640987083009,0.051961562228055,0.0644346410811976,0.0455695877332443,0.312235287919626,-0.318144394352949,-2.74210388550332,-3.0885147206368,-0.384407492413501,0.24071023332546,0.808564048802394,1.50672767542279
"144",2006,"1510",-0.0124730788531426,0.00639197449481063,0.051961562228055,0.0644346410811976,0,0.0455695877332443,0.895517087693324,0.0948801472193388,1.06089218610301,90.4,19265.1351801501,34968.4026923077,"0",1999,0,2006.1,2006.9,0.064393196794257,"1247","1020",-0.507072205884972,3.62739726027394,141.377777777778,5186.217755,5186.217755,"0",1,5.5,1.5,-0.275966472441554,-0.906845266105482,-0.52640987083009,0.051961562228055,0.0644346410811976,0.0455695877332443,0.312235287919626,-0.318144394352949,-2.74210388550332,-3.0885147206368,-0.384407492413501,0.24071023332546,0.808564048802394,1.50672767542279
"145",2006,"1510",-0.0124730788531426,0.00639197449481063,0.051961562228055,0.0644346410811976,0,0.0455695877332443,0.895517087693324,0.0948801472193388,1.06089218610301,90.4,19265.1351801501,34968.4026923077,"0",1999,0,2006.1,2006.9,0.064393196794257,"1247","1020",-0.507072205884972,3.62739726027394,141.377777777778,5186.217755,5186.217755,"0",1,5.5,1.5,-0.275966472441554,-0.906845266105482,-0.52640987083009,0.051961562228055,0.0644346410811976,0.0455695877332443,0.312235287919626,-0.318144394352949,-2.74210388550332,-3.0885147206368,-0.384407492413501,0.24071023332546,0.808564048802394,1.50672767542279
"146",2006,"1510",-0.0124730788531426,0.00639197449481063,0.051961562228055,0.0644346410811976,0,0.0455695877332443,0.895517087693324,0.0948801472193388,1.06089218610301,90.4,19265.1351801501,34968.4026923077,"0",1999,0,2006.1,2006.9,0.064393196794257,"1247","1020",-0.507072205884972,3.62739726027394,141.377777777778,5186.217755,5186.217755,"0",1,5.5,1.5,-0.275966472441554,-0.906845266105482,-0.52640987083009,0.051961562228055,0.0644346410811976,0.0455695877332443,0.312235287919626,-0.318144394352949,-2.74210388550332,-3.0885147206368,-0.384407492413501,0.24071023332546,0.808564048802394,1.50672767542279
"147",2006,"1598",-0.0276538605750722,-0.02775348320457,0.0481431519633745,0.0757970125384467,0,0.0758966351679445,-1.02765130020331,1.92285937447978,-0.0640646610321811,164.511111111111,26810.572402439,5811.12861111111,"0",2000,0,2006.1,2006.9,-0.237268626025686,"1195","1279",-0.172777779497878,3.0978516356015,114.622222222222,9370.257617,9370.257617,"0",1,4,2,-0.902561175650427,-0.906845266105482,-0.52640987083009,0.0481431519633745,0.0757970125384467,0.0758966351679445,1.02870364128,-0.553287726461239,-2.57969639953205,-2.57838292800141,-0.856716911542945,-0.997408717537364,1.17907232981051,0.881906994161657
"148",2006,"1705",0.0353490030485756,0.0249035098610007,0.0766086840327037,0.0412596809841281,0,0.051705174171703,1.58147802484404,-0.700697897760143,0.798799258811066,176.522222222222,16222.862311522,20001.5181268785,"0",2002,1,2006.1,2006.9,-0.840592271665572,"912","1348",1.51046633162882,4.05479452054783,174.444444444444,NA,NA,"0",0,2,2,-1.64410034464079,1.54281467350413,1.89600723387475,0.0766086840327037,0.0412596809841281,0.051705174171703,0.0233597504994498,0.87784216153436,-3.18786950321264,-2.96219742178491,1.26552361526211,0.793605856780988,1.06175226364071,0.531337205075076
"149",2006,"1705",0.0353490030485756,0.0249035098610007,0.0766086840327037,0.0412596809841281,0,0.051705174171703,1.58147802484404,-0.700697897760143,0.798799258811066,176.522222222222,16222.862311522,20001.5181268785,"0",2002,1,2006.1,2006.9,-0.840592271665572,"912","1348",1.51046633162882,4.05479452054783,174.444444444444,NA,NA,"0",0,2,2,-1.64410034464079,0.317984703699325,1.89600723387475,0.0766086840327037,0.0412596809841281,0.051705174171703,0.0233597504994498,0.87784216153436,-3.18786950321264,-2.96219742178491,1.26552361526211,0.793605856780988,1.06175226364071,0.531337205075076
"150",2006,"1716",0.0475192580674012,0.0410217713187314,0.0934337615094826,0.0459145034420814,1,0.0524119901907512,-2.18680066183084,-1.44101056432007,-0.632144348419286,180.377777777778,16379.8036097561,24266.2541121751,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1043","1412",1.09261593310112,4.07671232876714,125.733333333333,12068.79803,12068.79803,"1",0,7.5,-3.5,0.901182748920739,-0.906845266105482,-0.52640987083009,0.0934337615094826,0.0459145034420814,0.0524119901907512,0.0382619318055074,1.48951180705569,-3.08097423269622,-2.94861989339636,1.446838267543,1.18410055439614,1.0512724111108,0.972731335442985
"151",2006,"1716",0.0475192580674012,0.0410217713187314,0.0934337615094826,0.0459145034420814,1,0.0524119901907512,-2.18680066183084,-1.44101056432007,-0.632144348419286,180.377777777778,16379.8036097561,24266.2541121751,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1043","1412",1.09261593310112,4.07671232876714,125.733333333333,12068.79803,12068.79803,"1",0,7.5,-3.5,0.901182748920739,0.317984703699325,-0.52640987083009,0.0934337615094826,0.0459145034420814,0.0524119901907512,0.0382619318055074,1.48951180705569,-3.08097423269622,-2.94861989339636,1.446838267543,1.18410055439614,1.0512724111108,0.972731335442985
"152",2006,"1716",0.0475192580674012,0.0410217713187314,0.0934337615094826,0.0459145034420814,1,0.0524119901907512,-2.18680066183084,-1.44101056432007,-0.632144348419286,180.377777777778,16379.8036097561,24266.2541121751,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1043","1412",1.09261593310112,4.07671232876714,125.733333333333,12068.79803,12068.79803,"1",0,7.5,-3.5,0.901182748920739,0.317984703699325,-0.52640987083009,0.0934337615094826,0.0459145034420814,0.0524119901907512,0.0382619318055074,1.48951180705569,-3.08097423269622,-2.94861989339636,1.446838267543,1.18410055439614,1.0512724111108,0.972731335442985
"153",2006,"1753",0.00350760733345905,-0.00239322808669298,0.0549875797429517,0.0514799724094926,0,0.0573808078296446,0.114906882242877,0.909491587281827,0.0699073613505996,227.644444444444,60268.6802777778,21815.4118435078,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1244","1188",0.295162312112243,5.17775282581033,223.033333333333,10658.97277,10658.97277,"0",2,5,-1,-0.278324307637072,-0.906845266105482,-0.52640987083009,0.0549875797429517,0.0514799724094926,0.0573808078296446,4.20567997145028,-0.143761488109746,-2.9665624322005,-2.8580453899354,0.171645267068842,-0.126353417223747,1.53752808065258,1.89696963883298
"154",2006,"1753",0.00350760733345905,-0.00239322808669298,0.0549875797429517,0.0514799724094926,0,0.0573808078296446,0.114906882242877,0.909491587281827,0.0699073613505996,227.644444444444,60268.6802777778,21815.4118435078,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1244","1188",0.295162312112243,5.17775282581033,223.033333333333,10658.97277,10658.97277,"0",2,5,-1,-0.278324307637072,-0.906845266105482,-0.52640987083009,0.0549875797429517,0.0514799724094926,0.0573808078296446,4.20567997145028,-0.143761488109746,-2.9665624322005,-2.8580453899354,0.171645267068842,-0.126353417223747,1.53752808065258,1.89696963883298
"155",2006,"1753",0.00350760733345905,-0.00239322808669298,0.0549875797429517,0.0514799724094926,0,0.0573808078296446,0.114906882242877,0.909491587281827,0.0699073613505996,227.644444444444,60268.6802777778,21815.4118435078,"0",2002,0,2006.1,2006.9,-0.840592271665572,"1244","1188",0.295162312112243,5.17775282581033,223.033333333333,10658.97277,10658.97277,"0",2,5,-1,-0.278324307637072,-0.906845266105482,-0.52640987083009,0.0549875797429517,0.0514799724094926,0.0573808078296446,4.20567997145028,-0.143761488109746,-2.9665624322005,-2.8580453899354,0.171645267068842,-0.126353417223747,1.53752808065258,1.89696963883298
"156",2006,"1828",0.0500526977041775,0.038713151596113,0.0893632857084042,0.0393105880042266,0,0.0506501341122911,0.18606772288257,-0.78881298571524,0.439090429936364,172.311111111111,0,28345.425503876,"0",2003,0,2006.1,2006.9,-1.14225409448552,"1508","1754",0.172771348699034,1.89315068493147,140.333333333333,12049.32361,12049.32361,"0",0,2,1,-1.70599351852314,-0.906845266105482,-0.52640987083009,0.0893632857084042,0.0393105880042266,0.0506501341122911,-1.51706356821744,1.35228415102264,-3.23626138152677,-2.98281340046684,1.66593500300388,1.16225123186407,1.68174393960061,0.989939603662285
"157",2006,"1851",0.0062249877592879,0.0224274207469212,0.0820220002977346,0.0757970125384467,0,0.0595945795508133,0.736966512987736,1.92285937447978,-0.438224330900686,257.344444444444,13150.9199663866,5811.12861111111,"0",2002,0,2006.1,2006.9,-1.14225409448552,"1195","1045",0.776023888204854,6.44809491728415,114.622222222222,11815.61407,11815.61407,"0",0,3.5,-0.5,-1.03754724059382,-0.906845266105482,-0.52640987083009,0.0820220002977346,0.0757970125384467,0.0595945795508133,-0.268333018096603,1.08819032216785,-2.57969639953205,-2.82019065618078,0.197392458072028,0.637948899087291,1.36626007248691,1.40620503521958
"158",2006,"1864",-0.044022776258799,0.0249487664921797,0.0560041264638899,0.100026902722689,0,0.0310553599717103,0.847438970956359,0.97757851786374,0.764921043704314,150.388888888889,12588.2127025765,20641.8694783933,"0",2003,0,2006.1,2006.9,-1.14225409448552,"1503","1209",0.236835368610553,6.03013698630116,150.666666666667,11098.1118,11098.1118,"0",0,5.58333333333333,-2.58333333333333,-0.0826239864090894,-0.906845266105482,-0.52640987083009,0.0560041264638899,0.100026902722689,0.0310553599717103,-0.321764242139528,-0.0873272317304871,-2.30231610194849,-3.47198386161283,-1.10626027318617,1.208456420734,1.50128908149251,1.0557141743185
"159",2006,"2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,1,0.0680329205258045,-0.00837480342351201,-1.04732224970271,-2.70232439141984,160.8,12841.3616693069,16921.0113884535,"0",2003,0,2006.1,2006.9,-1.14225409448552,"459","176",2.53416088159262,15.0512313795944,107.544444444444,3994.082587,3994.082587,"1",3,5.5,-2.5,-0.212894380961452,1.54281467350413,1.89600723387475,0.0485883837377727,0.0866925029641146,0.0680329205258045,-0.297726771810778,-0.524927154725986,-2.44538786993661,-2.68776356557744,-1.10422078312097,-0.74705139150179,-0.0190197695621624,0.280547993793017
"160",2006,"2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,1,0.0680329205258045,-0.00837480342351201,-1.04732224970271,-2.70232439141984,160.8,12841.3616693069,16921.0113884535,"0",2003,0,2006.1,2006.9,-1.14225409448552,"459","176",2.53416088159262,15.0512313795944,107.544444444444,3994.082587,3994.082587,"1",3,5.5,-2.5,-0.212894380961452,2.76764464330894,1.89600723387475,0.0485883837377727,0.0866925029641146,0.0680329205258045,-0.297726771810778,-0.524927154725986,-2.44538786993661,-2.68776356557744,-1.10422078312097,-0.74705139150179,-0.0190197695621624,0.280547993793017
"161",2006,"2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,1,0.0680329205258045,-0.00837480342351201,-1.04732224970271,-2.70232439141984,160.8,12841.3616693069,16921.0113884535,"0",2003,0,2006.1,2006.9,-1.14225409448552,"459","176",2.53416088159262,15.0512313795944,107.544444444444,3994.082587,3994.082587,"1",3,5.5,-2.5,-0.212894380961452,2.76764464330894,1.89600723387475,0.0485883837377727,0.0866925029641146,0.0680329205258045,-0.297726771810778,-0.524927154725986,-2.44538786993661,-2.68776356557744,-1.10422078312097,-0.74705139150179,-0.0190197695621624,0.280547993793017
"162",2006,"2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,1,0.0680329205258045,-0.00837480342351201,-1.04732224970271,-2.70232439141984,160.8,12841.3616693069,16921.0113884535,"0",2003,0,2006.1,2006.9,-1.14225409448552,"459","176",2.53416088159262,15.0512313795944,107.544444444444,3994.082587,3994.082587,"1",3,5.5,-2.5,-0.212894380961452,2.76764464330894,-0.52640987083009,0.0485883837377727,0.0866925029641146,0.0680329205258045,-0.297726771810778,-0.524927154725986,-2.44538786993661,-2.68776356557744,-1.10422078312097,-0.74705139150179,-0.0190197695621624,0.280547993793017
"163",2006,"2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,1,0.0680329205258045,-0.00837480342351201,-1.04732224970271,-2.70232439141984,160.8,12841.3616693069,16921.0113884535,"0",2003,0,2006.1,2006.9,-1.14225409448552,"459","176",2.53416088159262,15.0512313795944,107.544444444444,3994.082587,3994.082587,"1",3,5.5,-2.5,-0.212894380961452,2.76764464330894,-0.52640987083009,0.0485883837377727,0.0866925029641146,0.0680329205258045,-0.297726771810778,-0.524927154725986,-2.44538786993661,-2.68776356557744,-1.10422078312097,-0.74705139150179,-0.0190197695621624,0.280547993793017
"164",2006,"3002",-0.014588446803797,-0.0451503888316715,0.0525207221873888,0.0671091689911858,0,0.0976711110190603,0.543161532451247,0.693625082712081,1.21266744864255,155.488888888889,15043.945892317,15649.8439857189,"0",2003,0,2006.1,2006.9,-1.14225409448552,"1782","1495",-0.864683302107843,4.32328767123295,180.377777777778,8903.717018,8903.717018,"0",1,6,-3,-0.156895795067902,-0.906845266105482,-0.52640987083009,0.0525207221873888,0.0671091689911858,0.0976711110190603,-0.0885829084524042,-0.285168893680342,-2.70143459767534,-2.3261494543539,-0.443691769232192,-1.34618598373442,1.00056832300131,-0.203242940512134
"165",2006,"3002",-0.014588446803797,-0.0451503888316715,0.0525207221873888,0.0671091689911858,0,0.0976711110190603,0.543161532451247,0.693625082712081,1.21266744864255,155.488888888889,15043.945892317,15649.8439857189,"0",2003,0,2006.1,2006.9,-1.14225409448552,"1782","1495",-0.864683302107843,4.32328767123295,180.377777777778,8903.717018,8903.717018,"0",1,6,-3,-0.156895795067902,0.317984703699325,-0.52640987083009,0.0525207221873888,0.0671091689911858,0.0976711110190603,-0.0885829084524042,-0.285168893680342,-2.70143459767534,-2.3261494543539,-0.443691769232192,-1.34618598373442,1.00056832300131,-0.203242940512134
"166",2006,"3009",0.0276655145776336,0.0513384228638334,0.104274198610337,0.0766086840327037,1,0.052935775746504,-0.77074198500136,0.895078376860172,-0.107979329173986,179.655555555556,0,16222.862311522,"0",2004,0,2006.1,2006.9,-1.44391591730546,"1705","1750",-0.64536030497884,2.05308032038329,176.522222222222,10112.91676,10112.91676,"1",0,1.5,0.5,-1.9252721917063,0.317984703699325,-0.52640987083009,0.104274198610337,0.0766086840327037,0.052935775746504,-1.51706356821744,1.8276951968954,-2.56904484008817,-2.93867587859494,0.651207877397516,1.39485411758631,-0.378029333596949,-0.407957799738774
"167",2006,"3507",-0.00598924699082924,-0.0166935598431542,0.0562885757699219,0.0622778227607512,0,0.0729821356130762,-0.458828274921706,-2.23233319573721,-0.732508833327415,157.8,19169.6892307692,48580.1919230769,"0",2004,0,2006.1,2006.9,-1.44391591730546,"1760","2972",-0.368021253279451,1.16828355415828,199.222222222222,8597.250175,8597.250175,"0",1,5,-3,-0.39091093822305,-0.906845266105482,-0.52640987083009,0.0562885757699219,0.0622778227607512,0.0729821356130762,0.303172327063515,-0.0717192006419608,-2.77614989151067,-2.61754058541108,-0.158803742568766,-0.584734839290051,-1.1161823221526,1.02356168765757
"168",2006,"3517",-0.0400673222554784,0.0103958285024782,0.0492959634529258,0.0893632857084042,0,0.0389001349504476,-0.751600575307558,0.513194732349237,-0.677350012311808,129.111111111111,0,0,"0",2005,0,2006.1,2006.9,-1.7455777401254,"1828","1848",-0.661973268954804,1.96712328767126,172.311111111111,13663.31448,13663.31448,"0",2,4,-3,-0.824752614198337,0.317984703699325,-0.52640987083009,0.0492959634529258,0.0893632857084042,0.0389001349504476,-1.51706356821744,-0.480385788204882,-2.41504535555513,-3.24675755920058,-1.13564729324113,0.463610692192688,-0.171801926302821,-0.176691271613546
"169",2006,"3567",0.00937314166485614,0.00798768084867899,0.0552085323000342,0.045835390635178,0,0.0472208514513552,0.818661642449914,1.8313399170798,1.37893517741067,248.311111111111,11994.1830565088,18416.0193059211,"0",2004,0,2006.1,2006.9,-1.44391591730546,"1757","1523",-0.221148439666753,5.51514334905323,170.922222222222,19045.62124,19045.62124,"0",1,6,-4,-0.169274429844371,-0.906845266105482,-0.52640987083009,0.0552085323000342,0.045835390635178,0.0472208514513552,-0.378169647131587,-0.131406930781794,-3.08269876496529,-3.05291971590421,0.409343305542582,0.293528362720846,0.733138173157643,0.839569696469048
"170",2007,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.555332295131114,0.806786427266539,-0.70431516659154,174.444444444444,20001.5181268785,14812.2455905512,"0",1994,0,2007.1,2007.9,1.87436413371392,"64","178",1.00655978695122,5.68684781795059,143.744444444444,3671.463882,3671.463882,"0",0,8,5,0.71314539207819,0.317984703699325,-0.52640987083009,0.0412596809841281,0.0420771932261958,0.0718161488383224,0.382157687608628,-1.02863437770506,-3.16824941367568,-2.6336459140346,0.00242352139759979,-1.2064795733791,-0.982028531759832,-1.05873776811569
"171",2007,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.555332295131114,0.806786427266539,-0.70431516659154,174.444444444444,20001.5181268785,14812.2455905512,"0",1994,0,2007.1,2007.9,1.87436413371392,"64","178",1.00655978695122,5.68684781795059,143.744444444444,3671.463882,3671.463882,"0",0,8,5,0.71314539207819,0.317984703699325,1.89600723387475,0.0412596809841281,0.0420771932261958,0.0718161488383224,0.382157687608628,-1.02863437770506,-3.16824941367568,-2.6336459140346,0.00242352139759979,-1.2064795733791,-0.982028531759832,-1.05873776811569
"172",2007,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.555332295131114,0.806786427266539,-0.70431516659154,174.444444444444,20001.5181268785,14812.2455905512,"0",1994,0,2007.1,2007.9,1.87436413371392,"64","178",1.00655978695122,5.68684781795059,143.744444444444,3671.463882,3671.463882,"0",0,8,5,0.71314539207819,0.317984703699325,1.89600723387475,0.0412596809841281,0.0420771932261958,0.0718161488383224,0.382157687608628,-1.02863437770506,-3.16824941367568,-2.6336459140346,0.00242352139759979,-1.2064795733791,-0.982028531759832,-1.05873776811569
"173",2007,"912",-0.000817512242067657,-0.0305564678541943,0.0412596809841281,0.0420771932261958,0,0.0718161488383224,-0.555332295131114,0.806786427266539,-0.70431516659154,174.444444444444,20001.5181268785,14812.2455905512,"0",1994,0,2007.1,2007.9,1.87436413371392,"64","178",1.00655978695122,5.68684781795059,143.744444444444,3671.463882,3671.463882,"0",0,8,5,0.71314539207819,0.317984703699325,-0.52640987083009,0.0412596809841281,0.0420771932261958,0.0718161488383224,0.382157687608628,-1.02863437770506,-3.16824941367568,-2.6336459140346,0.00242352139759979,-1.2064795733791,-0.982028531759832,-1.05873776811569
"174",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,0.317984703699325,1.89600723387475,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
"175",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,-0.906845266105482,-0.52640987083009,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
"176",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,-0.906845266105482,-0.52640987083009,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
"177",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,2.76764464330894,-0.52640987083009,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
"178",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,2.76764464330894,1.89600723387475,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
"179",2007,"1042",0.0369417768094009,0.0361918302891299,0.0828562802514824,0.0459145034420814,0,0.0466644499623525,-0.889299915360808,-1.44101056432007,-0.132341679334889,115.133333333333,17982.5829722443,24266.2541121751,"0",1996,0,2007.1,2007.9,1.27104048807403,"1043","559",-1.01624296229586,2.94656037128516,125.733333333333,17944.61115,17944.61115,"0",1,10.5,0.5,2.20211831804772,-0.906845266105482,-0.52640987083009,0.0828562802514824,0.0459145034420814,0.0466644499623525,0.190452011294839,1.11936815413273,-3.08097423269622,-3.06477264697587,1.20914279974466,1.17567174735628,-1.39157033420147,-0.686134291950348
