"","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","GenContSire","FFL","helpers","FDL","FSL","RainVar","offspring","dam_age","Sex","LayYear","dam","sire","lifespan","Rel_fit","helpers_cat","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"24","1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.730082923272035,0,-0.00614769228858398,-0.29463561901873,0.232444357943394,13,-0.308470430753988,"1",2000,"1247","494",4867,3.34204793028322,"0",-0.3594248394142,-2.74210388550332,-3.00522959666177,-0.56628686355812,-0.0681245186679866,-0.193067371137215,0.876767886820406
"25","1608",-0.0221183559880346,-0.00721109660826751,0.0423162850931629,0.0644346410811976,0.0495273817014305,0.822165518429575,0,-0.00614769228858398,-0.29463561901873,1.7849165751636,4,-0.305508912407659,"1",2000,"1247","494",2273,1.02832244008715,"0",-0.891885169479599,-2.74210388550332,-3.00522959666177,-0.928067032512928,-0.458508385582791,-0.193067371137215,0.876767886820406
"26","1610",-0.0348039836863209,-0.0310895338450143,0.0463910437019979,0.0811950273883189,0.0774805775470122,0.483358282559012,0,-1.06400650363013,0.048016518057008,1.7849165751636,9,-0.408461567542502,"1",2000,"1170","917",2271,2.31372549019608,"0",-0.592199995136279,-2.5109012727498,-2.55772798632796,-1.23652543184621,-1.30830194410465,-0.072435083450769,1.14251379803725
"27","1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0.0437502589407106,1.95524401569875,0,-1.22376313722693,0.106338538288278,0.289907148193488,4,-0.980751322876345,"1",2001,"1552","1504",3285,1.02832244008715,"0",1.18924989340336,-2.45371906695108,-3.12925774755122,-0.15276941601052,1.36374020316139,0.609358084409348,0.938067962400622
"28","1699",-0.041610031154448,0.000612960822534918,0.0443632197632455,0.0859732509176935,0.0437502589407106,-0.097470286776674,0,-1.22376313722693,0.106338538288278,4.65984843297332,3,-0.857016652240675,"1",2002,"1552","1504",1691,0.77124183006536,"0",-0.737897676107607,-2.45371906695108,-3.12925774755122,-1.46216982376089,-0.0491863151554883,2.06472819789019,2.36823671975663
"29","1705",0.0353490030485756,0.0249035098610007,0.0766086840327037,0.0412596809841281,0.051705174171703,0.659212399828501,0,-0.69512089084068,1.75228815386022,0.200870168631509,4,1.28210833371008,"0",2002,"912","1348",1223,1.02832244008715,"0",1.04291444419595,-3.18786950321264,-2.96219742178491,1.37383727320855,0.857182939990064,1.16674642251097,0.586853976181289
"30","1709",-0.0280275615174969,0.00308885137562708,0.04540513646879,0.0734326979862869,0.0423162850931629,1.78003211949011,0,0.886383597425438,0.499079580456766,0.855476433130144,1,0.271992574299181,"1",2001,"1049","1608",1452,0.257080610021787,"0",-0.662223731785133,-2.61138596590452,-3.16258327663758,-1.06154437036665,0.0859424263221062,1.723192167796,0.846584328708785
"31","1716",0.0475192580674012,0.0410217713187314,0.0934337615094826,0.0459145034420814,0.0524119901907512,-0.638840298643381,1,-1.33623409026485,-2.52135686276369,0.216758120539669,8,0.849531925167573,"0",2002,"1043","1412",5541,2.05664488017429,"1",1.69011699654362,-3.08097423269622,-2.94861989339636,1.57682187766771,1.29924251310294,1.15573697600651,1.02706099106448
"32","1723",0.0637856276929404,0.0638346172706804,0.109377383996719,0.0455917563037787,0.0455427667260387,0.727419619609557,0,1.21772785220882,-0.203611203676641,0.134555527809139,1,-0.713484434303166,"1",2002,"1550","1040",957,0.257080610021787,"0",2.2036985060285,-3.08802836161685,-3.08910346643619,1.94139868118283,2.01153598060331,1.11096094236525,1.87951344009724
"33","1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.803644499547303,0,-1.45312731508505,0.561066240151208,0.142860659947097,11,-0.254181336903227,"1",2002,"1362","1187",5532,2.82788671023965,"0",-0.161998239577392,-2.48928607781027,-2.98466764585817,-0.992099301204405,0.0274803481589446,1.51882086214869,1.14978334532233
