"","PeriodYear","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","helpers","GenContSire","FSL","FDL","FFL","RainWindow","RainVar","DamRainVar","Sex","LayYear","survival","PeriodStart","PeriodEnd","age","dam","sire","dam_age","sire_age","Dam_RainWindow","yearlytq_corr","yearlytq","helpers_cat","offspring","MeanAgeParent","DeltaAgeParent","lifespan","GroupSize","HelpersF","GenContF2","GenContD2","GenContS2","Focal_RainVarBlood","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar","Range_FD","group"
"274",2009,"1566",-0.0319242170303055,-0.047435395070725,0.0422000444364216,0.0741242614667271,0,0.0896354395071466,-0.243955679271323,1.98828965290553,1.57223967468802,137.533333333333,18677.6133333333,6837.80397435898,"1",1999,1,2009.1,2009.9,1.21076556778347,"1160","1179",-0.673068640678355,2.43013698630148,115.133333333333,NA,NA,"0",0,5,5,-0.305310328748139,0.59793891680929,-0.482235448934286,0.0422000444364216,0.0741242614667271,0.0896354395071466,0.250121488477124,-0.735612689658176,-2.60201238506326,-2.41200450698902,-1.16399816001313,-1.6792381137723,1.51135222808075,0.607107587824792,"High","High"
"275",2009,"1566",-0.0319242170303055,-0.047435395070725,0.0422000444364216,0.0741242614667271,0,0.0896354395071466,-0.243955679271323,1.98828965290553,1.57223967468802,137.533333333333,18677.6133333333,6837.80397435898,"1",1999,1,2009.1,2009.9,1.21076556778347,"1160","1179",-0.673068640678355,2.43013698630148,115.133333333333,NA,NA,"0",0,5,5,-0.305310328748139,0.59793891680929,-0.482235448934286,0.0422000444364216,0.0741242614667271,0.0896354395071466,0.250121488477124,-0.735612689658176,-2.60201238506326,-2.41200450698902,-1.16399816001313,-1.6792381137723,1.51135222808075,0.607107587824792,"High","High"
"276",2009,"1566",-0.0319242170303055,-0.047435395070725,0.0422000444364216,0.0741242614667271,0,0.0896354395071466,-0.243955679271323,1.98828965290553,1.57223967468802,137.533333333333,18677.6133333333,6837.80397435898,"1",1999,1,2009.1,2009.9,1.21076556778347,"1160","1179",-0.673068640678355,2.43013698630148,115.133333333333,NA,NA,"0",0,5,5,-0.305310328748139,0.59793891680929,-0.482235448934286,0.0422000444364216,0.0741242614667271,0.0896354395071466,0.250121488477124,-0.735612689658176,-2.60201238506326,-2.41200450698902,-1.16399816001313,-1.6792381137723,1.51135222808075,0.607107587824792,"High","High"
"277",2009,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2009.1,2009.9,0.866382080418409,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,22054.98154,22054.98154,"0",2,7.5,1.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"278",2009,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2009.1,2009.9,0.866382080418409,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,22054.98154,22054.98154,"0",2,7.5,1.5,0.775085513101557,0.59793891680929,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"279",2009,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2009.1,2009.9,0.866382080418409,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,22054.98154,22054.98154,"0",2,7.5,1.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"280",2009,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2009.1,2009.9,0.866382080418409,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,22054.98154,22054.98154,"0",2,7.5,1.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"281",2009,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2009.1,2009.9,0.866382080418409,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,22054.98154,22054.98154,"0",2,7.5,1.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"282",2009,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2009.1,2009.9,0.521998593053345,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,32604.076035,32604.076035,"0",0,5.5,2.5,-0.288502677194783,0.59793891680929,-0.482235448934286,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"283",2009,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2009.1,2009.9,0.521998593053345,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,32604.076035,32604.076035,"0",0,5.5,2.5,-0.288502677194783,2.0107434272238,2.06959380167631,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"284",2009,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2009.1,2009.9,0.521998593053345,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,32604.076035,32604.076035,"0",0,5.5,2.5,-0.288502677194783,0.59793891680929,2.06959380167631,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"285",2009,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2009.1,2009.9,0.177615105688281,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,11343.5326645,11343.5326645,"0",1,7.5,-0.5,1.22216904442081,0.59793891680929,2.06959380167631,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"286",2009,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2009.1,2009.9,0.177615105688281,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,11343.5326645,11343.5326645,"0",1,7.5,-0.5,1.22216904442081,0.59793891680929,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"287",2009,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2009.1,2009.9,0.177615105688281,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,11343.5326645,11343.5326645,"0",1,7.5,-0.5,1.22216904442081,-0.814865593605218,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"288",2009,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2009.1,2009.9,0.177615105688281,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,11343.5326645,11343.5326645,"0",1,7.5,-0.5,1.22216904442081,-0.814865593605218,-0.482235448934286,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
"289",2009,"1752",0.00459735890823288,0.00781057666715795,0.0540191672601158,0.0494218083518829,0,0.0462085905929579,2.71159179805406,-0.506165561971,-0.203951945122146,176.522222222222,15573.9807725608,6837.80397435898,"1",2002,0,2009.1,2009.9,0.177615105688281,"1200","1553",0.398125750795792,2.8767123287671,115.133333333333,29290.407075,29290.407075,"0",1,4.5,2.5,-0.517086738320419,0.59793891680929,2.06959380167631,0.0540191672601158,0.0494218083518829,0.0462085905929579,-0.0750790636576543,0.214627409311594,-3.00736348759208,-3.07458955460929,0.50343835055231,0.554701413082558,1.69164461862664,1.04601420240185,"Medium","Medium"
"290",2009,"1752",0.00459735890823288,0.00781057666715795,0.0540191672601158,0.0494218083518829,0,0.0462085905929579,2.71159179805406,-0.506165561971,-0.203951945122146,176.522222222222,15573.9807725608,6837.80397435898,"1",2002,0,2009.1,2009.9,0.177615105688281,"1200","1553",0.398125750795792,2.8767123287671,115.133333333333,29290.407075,29290.407075,"0",1,4.5,2.5,-0.517086738320419,0.59793891680929,2.06959380167631,0.0540191672601158,0.0494218083518829,0.0462085905929579,-0.0750790636576543,0.214627409311594,-3.00736348759208,-3.07458955460929,0.50343835055231,0.554701413082558,1.69164461862664,1.04601420240185,"Medium","Medium"
"291",2009,"1752",0.00459735890823288,0.00781057666715795,0.0540191672601158,0.0494218083518829,0,0.0462085905929579,2.71159179805406,-0.506165561971,-0.203951945122146,176.522222222222,15573.9807725608,6837.80397435898,"1",2002,0,2009.1,2009.9,0.177615105688281,"1200","1553",0.398125750795792,2.8767123287671,115.133333333333,29290.407075,29290.407075,"0",1,4.5,2.5,-0.517086738320419,3.4235479376383,2.06959380167631,0.0540191672601158,0.0494218083518829,0.0462085905929579,-0.0750790636576543,0.214627409311594,-3.00736348759208,-3.07458955460929,0.50343835055231,0.554701413082558,1.69164461862664,1.04601420240185,"Medium","Medium"
"292",2009,"1752",0.00459735890823288,0.00781057666715795,0.0540191672601158,0.0494218083518829,0,0.0462085905929579,2.71159179805406,-0.506165561971,-0.203951945122146,176.522222222222,15573.9807725608,6837.80397435898,"1",2002,0,2009.1,2009.9,0.177615105688281,"1200","1553",0.398125750795792,2.8767123287671,115.133333333333,29290.407075,29290.407075,"0",1,4.5,2.5,-0.517086738320419,2.0107434272238,2.06959380167631,0.0540191672601158,0.0494218083518829,0.0462085905929579,-0.0750790636576543,0.214627409311594,-3.00736348759208,-3.07458955460929,0.50343835055231,0.554701413082558,1.69164461862664,1.04601420240185,"Medium","Medium"
"293",2009,"1831",-0.000562617975296983,-0.00194807879147414,0.0452727726598811,0.045835390635178,1,0.0472208514513552,1.07274060414089,1.54923843010449,0.338911559330844,172.311111111111,17001.6362666667,18416.0193059211,"1",2003,1,2009.1,2009.9,-0.166768381676783,"1757","1523",-1.17266809096803,4.17260273972602,170.922222222222,NA,NA,"1",0,3,3,-1.38974000697064,-0.814865593605218,-0.482235448934286,0.0452727726598811,0.045835390635178,0.0472208514513552,0.0745115679169579,-0.465129073191244,-3.08269876496529,-3.05291971590421,0.244484156501388,0.0676255327987201,0.825626509410824,1.48741016390773,"High","High"
"294",2009,"1868",-0.0185679755631298,-0.014849820268322,0.0313587703246358,0.0499267458877657,0,0.0462085905929579,2.71159179805406,-0.655594853603919,-0.390206309698352,172.311111111111,13683.6641068702,18876.280979448,"1",2003,0,2009.1,2009.9,-0.166768381676783,"1384","1553",-0.00373661555629665,3.85205479452065,107.333333333333,15234.23832,15234.23832,"0",1,8.05882352941176,-2.05882352941176,1.46218230860273,-0.814865593605218,-0.482235448934286,0.0313587703246358,0.0499267458877657,0.0462085905929579,-0.273147620857979,-1.87831029849997,-2.99719843008107,-3.07458955460929,-0.912812998631267,-0.781101901267987,1.02952303139784,0.520347927217371,"Medium","Medium"
"295",2009,"1868",-0.0185679755631298,-0.014849820268322,0.0313587703246358,0.0499267458877657,0,0.0462085905929579,2.71159179805406,-0.655594853603919,-0.390206309698352,172.311111111111,13683.6641068702,18876.280979448,"1",2003,0,2009.1,2009.9,-0.166768381676783,"1384","1553",-0.00373661555629665,3.85205479452065,107.333333333333,15234.23832,15234.23832,"0",1,8.05882352941176,-2.05882352941176,1.46218230860273,0.59793891680929,2.06959380167631,0.0313587703246358,0.0499267458877657,0.0462085905929579,-0.273147620857979,-1.87831029849997,-2.99719843008107,-3.07458955460929,-0.912812998631267,-0.781101901267987,1.02952303139784,0.520347927217371,"Medium","Medium"
"296",2009,"1877",-0.0194843956151411,0.000949460600295535,0.0440756118101234,0.0635600074252645,1,0.0431261512098279,0.150162065955198,0.0353302567342167,-1.09869156710495,170.066666666667,14559.5670134424,52540.4536111111,"1",2003,0,2009.1,2009.9,-0.166768381676783,"1893","1524",-1.22514652868458,4.06575342465771,225.344444444444,18021.273185,18021.273185,"1",1,8.05882352941176,-2.05882352941176,1.43125622974456,2.0107434272238,-0.482235448934286,0.0440756118101234,0.0635600074252645,0.0431261512098279,-0.181369968943269,-0.568263341356287,-2.75577082049071,-3.14362570926626,-0.659771245850343,0.224594738509543,0.768690946539634,1.40138118125141,"Medium","Medium"
"297",2009,"1877",-0.0194843956151411,0.000949460600295535,0.0440756118101234,0.0635600074252645,1,0.0431261512098279,0.150162065955198,0.0353302567342167,-1.09869156710495,170.066666666667,14559.5670134424,52540.4536111111,"1",2003,0,2009.1,2009.9,-0.166768381676783,"1893","1524",-1.22514652868458,4.06575342465771,225.344444444444,18021.273185,18021.273185,"1",1,8.05882352941176,-2.05882352941176,1.43125622974456,-0.814865593605218,-0.482235448934286,0.0440756118101234,0.0635600074252645,0.0431261512098279,-0.181369968943269,-0.568263341356287,-2.75577082049071,-3.14362570926626,-0.659771245850343,0.224594738509543,0.768690946539634,1.40138118125141,"Medium","Medium"
"298",2009,"1877",-0.0194843956151411,0.000949460600295535,0.0440756118101234,0.0635600074252645,1,0.0431261512098279,0.150162065955198,0.0353302567342167,-1.09869156710495,170.066666666667,14559.5670134424,52540.4536111111,"1",2003,0,2009.1,2009.9,-0.166768381676783,"1893","1524",-1.22514652868458,4.06575342465771,225.344444444444,18021.273185,18021.273185,"1",1,8.05882352941176,-2.05882352941176,1.43125622974456,-0.814865593605218,-0.482235448934286,0.0440756118101234,0.0635600074252645,0.0431261512098279,-0.181369968943269,-0.568263341356287,-2.75577082049071,-3.14362570926626,-0.659771245850343,0.224594738509543,0.768690946539634,1.40138118125141,"Medium","Medium"
"299",2009,"1897",-0.0317384922471519,-0.00985833612903386,0.0379119824506912,0.0696504746978431,0,0.047770318579725,1.69825803179938,-0.270661181062244,2.12395574199435,170.066666666667,15026.1838993964,19444.8983277962,"1",2003,0,2009.1,2009.9,-0.166768381676783,"927","501",1.59634124031096,9.44109589041091,147.077777777778,25379.691232,25379.691232,"0",1,4,2,-0.900301193736926,-0.814865593605218,-0.482235448934286,0.0379119824506912,0.0696504746978431,0.047770318579725,-0.132477561102993,-1.14798529080475,-2.66426576330441,-3.04135078256912,-1.27878063567184,-0.396618677868292,0.0210478436147596,0.0440354661379388,"Medium","Medium"
"300",2009,"3457",-0.0409162285170281,-0.0501442648671604,0.0461514936173678,0.0870677221343959,0,0.0962957584845282,0.469595056851504,-0.0290657873856421,0.797544267213151,206.255555555556,12090.643,16192.9918854425,"1",2005,1,2009.1,2009.9,-0.855535356406911,"1717","1797",-0.519260091948286,2.37260273972606,122.955555555556,NA,NA,"0",0,2,2,-1.66269626819713,-0.814865593605218,-0.482235448934286,0.0461514936173678,0.0870677221343959,0.0962957584845282,-0.440065364299748,-0.391149116433122,-2.44106904779776,-2.34033100596085,-1.34661276899724,-1.63543252046804,-1.35619492098931,0.578031122917605,"Medium","Medium"
"301",2009,"3457",-0.0409162285170281,-0.0501442648671604,0.0461514936173678,0.0870677221343959,0,0.0962957584845282,0.469595056851504,-0.0290657873856421,0.797544267213151,206.255555555556,12090.643,16192.9918854425,"1",2005,1,2009.1,2009.9,-0.855535356406911,"1717","1797",-0.519260091948286,2.37260273972606,122.955555555556,NA,NA,"0",0,2,2,-1.66269626819713,-0.814865593605218,-0.482235448934286,0.0461514936173678,0.0870677221343959,0.0962957584845282,-0.440065364299748,-0.391149116433122,-2.44106904779776,-2.34033100596085,-1.34661276899724,-1.63543252046804,-1.35619492098931,0.578031122917605,"Medium","Medium"
"302",2009,"3615",0.0293093307313291,0.0352652775171983,0.0722410357484848,0.0429317050171558,3,0.0369757582312865,-0.307864642760101,0.89968790322489,0.689911162194218,169.144444444444,25389.509047619,17286.3799818841,"1",2005,0,2009.1,2009.9,-0.855535356406911,"1857","1606",-1.11195774145283,5.19590538213947,172.311111111111,17075.764885,17075.764885,"1",1,2.5,1.5,-1.51209971027907,-0.814865593605218,-0.482235448934286,0.0722410357484848,0.0429317050171558,0.0369757582312865,0.953398100452572,1.33324176362892,-3.14814468131827,-3.29749276400225,1.60638298217135,1.81614896158973,0.424455004866717,-0.781396740504773,"High","High"
"303",2010,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,0,2010.1,2010.9,1.55514905514854,"677","1028",0.404772007452865,4.16712328767107,81.3,16624.43502,16624.43502,"1",0,8,3,1.45142541160858,0.59793891680929,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"304",2010,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,0,2010.1,2010.9,1.55514905514854,"677","1028",0.404772007452865,4.16712328767107,81.3,16624.43502,16624.43502,"1",0,8,3,1.45142541160858,0.59793891680929,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"305",2010,"1533",0.00545361803588099,-0.0107545335081861,0.0552572408376075,0.0498036228017265,1,0.0660117743457937,-1.65787638806222,0.909104860214593,0.116177653980734,107.522222222222,19470.6024912281,17276.4077385798,"1",1999,0,2010.1,2010.9,1.55514905514854,"677","1028",0.404772007452865,4.16712328767107,81.3,16624.43502,16624.43502,"1",0,8,3,1.45142541160858,-0.814865593605218,-0.482235448934286,0.0552572408376075,0.0498036228017265,0.0660117743457937,0.333211386180767,0.301834103892623,-2.99966755057485,-2.71792215368826,0.541693108214653,-0.265693417850791,0.168586942917286,-0.674752925474551,"High","High"
"306",2010,"1542",-0.0008916885173487,-0.0112876300468504,0.0388974436853738,0.0397891322027225,0,0.0501850737322242,-0.2081793416659,-0.17162270132595,0.320943496439679,110.455555555556,17118.8133333333,21884.2153401361,"1",1999,0,2010.1,2010.9,1.55514905514854,"1022","1199",-0.427680073188086,3.19050827157707,198.633333333333,15405.20166,15405.20166,"0",2,7,4,0.801305449524791,-0.814865593605218,-0.482235448934286,0.0388974436853738,0.0397891322027225,0.0501850737322242,0.0867894539203277,-1.04923007234201,-3.22416146421258,-2.99203763250904,0.218116348606148,-0.454712816891698,0.613319790295967,0.270794420307759,"Medium","Medium"
"307",2010,"1543",0.0149131245658531,0.000452688503166862,0.0491179764387074,0.0342048518728543,1,0.0486652879355406,-0.667902571199061,-0.158979911197254,0.883352744275582,134.066666666667,22159.9004,10644.0812583286,"1",1999,1,2010.1,2010.9,1.55514905514854,"199","609",2.74777990315061,5.73698630137005,126.388888888889,NA,NA,"1",0,5.5,5.5,0.0698364539227575,-0.814865593605218,-0.482235448934286,0.0491179764387074,0.0342048518728543,0.0486652879355406,0.614997695501433,-0.151409556217013,-3.37538777734852,-3.02278927643485,1.20109683855618,0.193847875175766,-0.613549597803251,-1.0981325153817,"Medium","Medium"
"308",2010,"1543",0.0149131245658531,0.000452688503166862,0.0491179764387074,0.0342048518728543,1,0.0486652879355406,-0.667902571199061,-0.158979911197254,0.883352744275582,134.066666666667,22159.9004,10644.0812583286,"1",1999,1,2010.1,2010.9,1.55514905514854,"199","609",2.74777990315061,5.73698630137005,126.388888888889,NA,NA,"1",0,5.5,5.5,0.0698364539227575,-0.814865593605218,-0.482235448934286,0.0491179764387074,0.0342048518728543,0.0486652879355406,0.614997695501433,-0.151409556217013,-3.37538777734852,-3.02278927643485,1.20109683855618,0.193847875175766,-0.613549597803251,-1.0981325153817,"Medium","Medium"
"309",2010,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2010.1,2010.9,1.21076556778347,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,24896.5355,24896.5355,"0",1,7.5,2.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"310",2010,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2010.1,2010.9,1.21076556778347,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,24896.5355,24896.5355,"0",1,7.5,2.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"311",2010,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2010.1,2010.9,1.21076556778347,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,24896.5355,24896.5355,"0",1,7.5,2.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"312",2010,"1604",-0.0146097417059873,0.000297517673779828,0.0498248993752103,0.0644346410811976,0,0.0495273817014305,-0.267986791380302,-0.0246177857288014,0.642878651101877,190.833333333333,16534.7523707279,34968.4026923077,"1",2000,0,2010.1,2010.9,1.21076556778347,"1247","494",-0.458389490051673,10.3456321580957,141.377777777778,24896.5355,24896.5355,"0",1,7.5,2.5,0.775085513101557,-0.814865593605218,-0.482235448934286,0.0498248993752103,0.0644346410811976,0.0495273817014305,0.025591182604225,-0.0964167183065069,-2.74210388550332,-3.00522959666177,-0.381277600844238,0.185816229557452,-0.708913703462864,0.513213277166362,"Medium","Medium"
"313",2010,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2010.1,2010.9,0.866382080418409,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,28835.48319,28835.48319,"0",1,5.5,3.5,-0.288502677194783,0.59793891680929,-0.482235448934286,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"314",2010,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2010.1,2010.9,0.866382080418409,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,28835.48319,28835.48319,"0",1,5.5,3.5,-0.288502677194783,2.0107434272238,2.06959380167631,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"315",2010,"1698",-0.0058471414744056,0.0363758505025773,0.0801261094432879,0.0859732509176935,0,0.0437502589407106,0.186907858558825,-1.298974283222,1.77989794094597,170.922222222222,17102.3702080762,21880.6309090909,"1",2001,0,2010.1,2010.9,0.866382080418409,"1552","1504",-1.15723325634548,2.24109589041109,137.533333333333,28835.48319,28835.48319,"0",1,5.5,3.5,-0.288502677194783,-0.814865593605218,-0.482235448934286,0.0801261094432879,0.0859732509176935,0.0437502589407106,0.0850665330178938,1.73191196148149,-2.45371906695108,-3.12925774755122,0.0960009547139243,1.65737515665588,0.170746979864428,0.585239748212381,"Medium","Medium"
"316",2010,"1750",-0.0300334032275646,0.00237947239245072,0.052935775746504,0.0829691789740685,0,0.0505563033540532,0.702784492967916,-1.53902686432282,-0.780507772029064,180.377777777778,15649.8439857189,0,"1",2002,0,2010.1,2010.9,0.521998593053345,"1362","1187",-0.40195534881709,5.70101804027263,107.333333333333,12434.81997,12434.81997,"0",0,7.5,0.5,1.22216904442081,0.59793891680929,2.06959380167631,0.052935775746504,0.0829691789740685,0.0505563033540532,-0.0671300689481801,0.13666044566191,-2.48928607781027,-2.98466764585817,-0.872746936379651,0.284071457937883,1.16774756477484,0.834001462674741,"Low","Low"
